crosswalk_id,교차로,신호등,주변학교유무,사고건수,car,cctv,safe,smart,demo_weight
06-0000012176,1,1,1,7.0,0.052054795,0,20,0,361.6943589743589
06-0000049591,1,0,0,0.0,0.0,0,0,0,482.2591452991453
06-0000031465,0,0,0,1.0,0.0,1,0,0,539.6230769230771
06-0000049631,1,0,1,16.0,0.0,0,0,0,361.6943589743589
06-0000028090,1,1,1,2.0,0.201369863,1,15,0,1404.4909401709406
06-0000028091,1,1,1,2.0,0.201369863,1,15,0,1404.4909401709406
06-0000012136,1,1,1,10.0,0.124657534,0,16,0,702.2454700854703
06-0000028538,0,0,0,0.0,0.0,1,0,0,719.4974358974359
06-0000049633,1,0,1,16.0,0.0,0,0,0,361.6943589743589
06-0000028093,1,1,1,2.0,0.201369863,1,27,0,1404.4909401709406
06-0000012175,1,1,1,5.0,0.052054795,0,20,0,361.6943589743589
06-0000028092,1,1,1,2.0,0.201369863,1,24,0,1404.4909401709406
06-0000024639,0,0,0,1.0,0.0,1,0,0,539.6230769230771
06-0000013680,1,1,1,2.0,0.201369863,1,12,0,1404.4909401709406
06-0000049580,0,0,0,3.0,0.0,0,0,0,482.2591452991453
06-0000012134,1,1,1,11.0,0.18219178100000002,0,13,0,702.2454700854703
06-0000050028,0,0,0,3.0,0.0,0,0,0,482.2591452991453
06-0000013681,1,1,1,2.0,0.201369863,1,13,0,1404.4909401709406
06-0000041704,1,1,1,12.0,0.18219178100000002,0,17,0,702.2454700854703
06-0000012168,0,0,1,4.0,0.26849315100000004,0,0,0,361.6943589743589
06-0000051819,1,1,1,12.0,0.18219178100000002,0,15,0,702.2454700854703
06-0000015672,0,1,1,10.0,0.31643835600000003,0,12,0,356.5574358974358
06-0000051729,1,0,1,0.0,0.0,0,0,0,482.2591452991453
06-0000012135,1,1,1,11.0,0.18219178100000002,0,27,0,702.2454700854703
06-0000052709,0,0,0,3.0,0.26849315100000004,0,0,0,361.6943589743589
06-0000045770,0,0,0,4.0,0.0,1,0,0,482.2591452991453
06-0000045772,0,0,0,3.0,0.0,1,0,0,482.2591452991453
06-0000051455,0,0,0,0.0,0.061643835999999994,1,0,0,719.4974358974359
06-0000012133,1,1,1,11.0,0.149315068,0,18,0,702.2454700854703
06-0000049630,0,0,1,6.0,0.0,0,0,0,482.2591452991453
06-0000012130,0,0,1,11.0,0.27260274,0,0,0,356.5574358974358
06-0000045771,0,0,0,3.0,0.0,1,0,0,482.2591452991453
06-0000015674,0,0,0,4.0,0.26849315100000004,0,0,0,361.6943589743589
06-0000045769,0,0,1,6.0,0.0,0,0,0,482.2591452991453
06-0000012164,1,0,1,8.0,0.36027397299999997,0,0,0,241.12957264957265
06-0000045767,1,0,1,24.0,0.0,0,0,0,482.2591452991453
06-0000045768,0,0,1,8.0,0.0,0,0,0,482.2591452991453
06-0000012160,1,1,1,5.0,0.36027397299999997,0,3,0,241.12957264957265
06-0000013535,0,0,1,14.0,0.782191781,0,0,0,1755.6136752136752
06-0000011418,0,0,1,4.0,0.0,0,0,0,539.6230769230771
06-0000026031,0,0,1,0.0,0.0,0,0,0,482.2591452991453
06-0000047930,0,0,1,14.0,0.739726027,0,0,0,1755.6136752136752
06-0000024637,0,0,1,2.0,0.0,0,0,0,539.6230769230771
06-0000024636,0,0,1,3.0,0.0,0,0,0,539.6230769230771
06-0000049976,1,1,1,20.0,0.145205479,0,1,0,482.2591452991453
06-0000026046,0,0,0,2.0,0.0,0,0,0,602.8239316239317
06-0000012159,1,1,1,6.0,0.41095890399999996,0,31,0,241.12957264957265
06-0000013533,0,0,1,15.0,1.4109589040000001,0,0,0,1755.6136752136752
06-0000011836,1,0,1,8.0,0.528767123,1,0,0,1404.4909401709406
06-0000012173,1,1,1,2.0,0.052054795,0,46,0,361.6943589743589
06-0000013447,1,0,1,21.0,0.145205479,0,0,0,482.2591452991453
06-0000022979,1,0,1,6.0,0.598630137,1,0,0,1404.4909401709406
06-0000045316,1,1,1,7.0,0.41095890399999996,0,3,0,241.12957264957265
06-0000026685,1,1,1,2.0,0.052054795,0,4,0,361.6943589743589
06-0000012172,1,1,1,3.0,0.052054795,0,33,0,361.6943589743589
06-0000026683,1,1,1,2.0,0.052054795,0,6,0,361.6943589743589
06-0000013534,0,0,1,14.0,1.0246575340000001,0,0,0,1755.6136752136752
06-0000025505,0,0,1,1.0,0.0,0,0,0,539.6230769230771
06-0000012122,0,0,0,9.0,0.209589041,0,0,0,713.1148717948716
06-0000036770,0,0,0,9.0,0.209589041,0,0,0,713.1148717948716
06-0000049628,1,0,1,3.0,0.0,0,0,0,602.8239316239317
06-0000012170,1,1,1,2.0,0.052054795,0,36,0,361.6943589743589
06-0000012169,1,1,1,2.0,0.052054795,0,19,0,361.6943589743589
06-0000026684,1,1,1,2.0,0.052054795,0,27,0,361.6943589743589
06-0000015734,1,0,1,38.0,0.98630137,0,0,0,1755.6136752136752
06-0000027003,1,0,1,2.0,0.25890411,0,0,0,361.6943589743589
06-0000013446,1,1,1,18.0,0.145205479,0,2,0,482.2591452991453
06-0000050949,0,0,1,2.0,0.0,0,0,0,539.6230769230771
06-0000011837,1,1,1,8.0,0.453424658,1,12,0,1404.4909401709406
06-0000012171,1,1,1,2.0,0.052054795,0,44,0,361.6943589743589
06-0000049629,1,0,1,5.0,0.0,0,0,0,602.8239316239317
06-0000049626,1,0,1,2.0,0.0,1,0,0,602.8239316239317
06-0000013529,1,1,1,39.0,2.0671232880000003,0,2,0,1755.6136752136752
06-0000026032,0,0,0,0.0,0.054794521,1,0,0,482.2591452991453
06-0000049627,1,0,1,7.0,0.0,1,0,0,602.8239316239317
06-0000040778,0,0,0,0.0,0.050684932,0,0,0,1404.4909401709406
06-0000036880,0,0,1,7.0,0.17260274,0,0,0,713.1148717948716
06-0000013531,1,1,1,41.0,2.0671232880000003,0,2,0,1755.6136752136752
06-0000012166,0,0,0,2.0,0.320547945,0,0,0,361.6943589743589
06-0000013465,0,0,1,5.0,0.04109589,1,0,0,602.8239316239317
06-0000013448,1,1,1,6.0,0.206849315,0,3,0,482.2591452991453
06-0000012165,0,0,0,2.0,0.26849315100000004,0,0,0,361.6943589743589
06-0000022105,0,0,1,5.0,0.315068493,0,0,0,482.2591452991453
06-0000013528,1,1,1,35.0,1.953424658,0,2,0,1755.6136752136752
06-0000028539,1,1,1,3.0,0.0,0,6,0,1053.3682051282049
06-0000012167,1,0,1,5.0,0.206849315,0,0,0,482.2591452991453
06-0000011417,1,1,1,1.0,0.0,0,9,0,359.748717948718
06-0000026033,0,0,1,0.0,0.0,1,0,0,482.2591452991453
06-0000013430,1,0,1,10.0,0.280821918,0,0,0,602.8239316239317
06-0000052145,1,0,1,10.0,0.280821918,0,0,0,602.8239316239317
06-0000024635,1,1,1,1.0,0.0,0,6,0,359.748717948718
06-0000013530,1,1,1,39.0,1.953424658,0,3,0,1755.6136752136752
06-0000013445,1,1,1,5.0,0.145205479,0,16,0,482.2591452991453
06-0000026036,0,0,1,1.0,0.035616438,1,0,0,602.8239316239317
06-0000024634,1,1,1,1.0,0.0,0,3,0,359.748717948718
06-0000026038,0,0,1,2.0,0.035616438,1,0,0,602.8239316239317
06-0000046649,1,1,1,9.0,0.17260274,1,5,0,602.8239316239317
06-0000052688,0,0,0,3.0,0.07671232900000001,1,0,0,602.8239316239317
06-0000013442,1,1,1,3.0,0.145205479,0,23,0,482.2591452991453
06-0000013527,1,1,1,41.0,1.378082192,0,9,0,1755.6136752136752
06-0000013432,0,0,1,2.0,0.487671233,0,0,0,602.8239316239317
06-0000026037,0,0,1,2.0,0.035616438,1,0,0,602.8239316239317
06-0000026039,0,0,0,2.0,0.07671232900000001,1,0,0,602.8239316239317
06-0000013444,1,1,1,3.0,0.145205479,0,18,0,482.2591452991453
06-0000026043,0,0,0,2.0,0.07671232900000001,1,0,0,602.8239316239317
06-0000052710,1,1,1,9.0,0.280821918,1,1,0,602.8239316239317
06-0000013443,1,1,1,3.0,0.145205479,0,16,0,482.2591452991453
06-0000013438,1,1,1,8.0,0.17260274,1,6,0,602.8239316239317
06-0000026045,0,0,1,4.0,0.07671232900000001,1,0,0,602.8239316239317
06-0000026035,0,0,1,0.0,0.0,1,0,0,602.8239316239317
06-0000012117,0,0,0,3.0,0.093150685,0,0,0,702.2454700854703
06-0000013699,0,0,1,16.0,1.378082192,0,0,0,1755.6136752136752
06-0000026048,0,0,1,6.0,0.04109589,1,0,0,602.8239316239317
06-0000035043,1,0,1,12.0,0.120547945,1,0,0,361.6943589743589
06-0000028540,1,1,1,2.0,0.0,0,1,0,1053.3682051282049
06-0000026047,0,0,1,4.0,0.07671232900000001,1,0,0,602.8239316239317
06-0000030273,1,1,1,29.0,0.04109589,1,14,0,602.8239316239317
06-0000040777,0,0,0,0.0,0.050684932,0,0,0,1404.4909401709406
06-0000013437,1,1,1,11.0,0.280821918,1,12,0,602.8239316239317
06-0000013694,0,0,1,24.0,1.6684931509999998,0,0,0,1755.6136752136752
06-0000013780,1,0,1,21.0,0.065753425,1,0,0,602.8239316239317
06-0000013464,1,1,1,34.0,0.106849315,1,17,0,602.8239316239317
06-0000003610,1,0,1,12.0,2.626027397,1,0,0,361.6943589743589
06-0000015741,0,0,1,14.0,1.34109589,0,0,0,1755.6136752136752
06-0000012123,1,1,1,10.0,0.08493150699999999,0,2,0,713.1148717948716
06-0000003609,1,0,1,4.0,2.626027397,1,0,0,361.6943589743589
06-0000035039,1,0,1,1.0,0.0,1,0,0,361.6943589743589
06-0000052146,0,0,1,6.0,0.065753425,1,0,0,602.8239316239317
06-0000013783,1,1,1,28.0,0.065753425,1,36,0,602.8239316239317
06-0000052820,0,0,1,1.0,0.260273973,0,0,0,482.2591452991453
06-0000013690,1,1,1,16.0,0.32739726,1,15,0,1755.6136752136752
06-0000013779,0,0,1,11.0,0.065753425,1,0,0,602.8239316239317
06-0000015730,1,1,1,29.0,0.106849315,1,15,0,602.8239316239317
06-0000035044,1,1,1,3.0,2.626027397,1,4,0,241.12957264957265
06-0000013693,1,0,1,26.0,1.6684931509999998,0,0,0,1755.6136752136752
06-0000013692,1,1,1,24.0,1.6684931509999998,1,3,0,1755.6136752136752
06-0000003608,1,0,1,1.0,0.0,1,0,0,361.6943589743589
06-0000013436,1,0,1,10.0,0.280821918,1,0,0,602.8239316239317
06-0000035042,1,1,1,1.0,0.0,1,6,0,361.6943589743589
06-0000034390,0,0,1,1.0,0.08219178099999999,1,0,0,602.8239316239317
06-0000035040,1,0,1,1.0,0.0,1,0,0,361.6943589743589
06-0000013431,0,0,1,1.0,0.54109589,0,0,0,602.8239316239317
06-0000013781,1,1,1,26.0,0.106849315,1,35,0,602.8239316239317
06-0000013466,0,0,1,4.0,0.08219178099999999,1,0,0,602.8239316239317
06-0000013691,1,1,1,22.0,0.32739726,1,52,0,1755.6136752136752
06-0000013689,1,1,1,16.0,0.32739726,1,3,0,1755.6136752136752
06-0000012639,0,1,1,3.0,0.061643835999999994,1,4,0,1053.3682051282049
06-0000013682,0,0,1,5.0,0.046575342,1,0,0,1404.4909401709406
06-0000034389,0,0,1,5.0,0.123287671,1,0,0,602.8239316239317
06-0000035041,1,1,1,0.0,0.0,1,2,0,361.6943589743589
06-0000013468,1,1,1,2.0,0.0,1,28,0,602.8239316239317
06-0000012183,1,1,1,0.0,0.0,1,20,0,361.6943589743589
06-0000013435,1,1,1,6.0,0.280821918,1,4,0,602.8239316239317
06-0000029537,1,1,1,9.0,2.2698630140000002,0,15,0,359.748717948718
06-0000015729,1,1,1,5.0,0.035616438,1,7,0,602.8239316239317
06-0000015728,1,1,1,7.0,0.280821918,1,2,0,602.8239316239317
06-0000013688,0,0,1,4.0,0.130136986,1,0,0,1404.4909401709406
06-0000013683,0,0,1,7.0,0.046575342,1,0,0,1404.4909401709406
06-0000013433,1,1,1,6.0,0.280821918,1,8,0,602.8239316239317
06-0000024633,1,1,1,8.0,2.2698630140000002,0,2,0,359.748717948718
06-0000013452,1,0,1,2.0,0.0,1,0,0,602.8239316239317
06-0000013469,1,0,1,2.0,0.0,1,0,0,482.2591452991453
06-0000013434,1,1,1,7.0,0.280821918,1,2,0,602.8239316239317
06-0000013696,0,0,1,16.0,1.5246575340000001,0,0,0,1755.6136752136752
06-0000013697,0,0,0,5.0,0.0,0,0,0,1755.6136752136752
06-0000024632,1,1,1,8.0,0.035616438,0,12,0,359.748717948718
06-0000011416,1,1,1,8.0,0.035616438,0,21,0,359.748717948718
06-0000015740,0,0,1,10.0,0.046575342,1,0,0,1404.4909401709406
06-0000013451,1,1,1,2.0,0.0,1,15,0,602.8239316239317
06-0000013470,0,0,1,4.0,0.0,1,0,0,482.2591452991453
06-0000047931,1,0,0,8.0,0.0,0,0,0,241.12957264957265
06-0000012180,1,0,1,5.0,0.0,1,0,0,361.6943589743589
06-0000013218,1,0,0,10.0,0.0,0,0,0,241.12957264957265
06-0000012182,1,0,1,5.0,0.0,1,0,0,361.6943589743589
06-0000012114,1,1,1,6.0,0.235616438,0,11,0,1069.6723076923074
06-0000038978,0,0,1,11.0,0.053424658,0,0,0,1755.6136752136752
06-0000013698,0,0,0,6.0,0.0,0,0,0,1755.6136752136752
06-0000013441,1,1,1,6.0,0.0,0,50,0,482.2591452991453
06-0000012181,1,0,1,5.0,0.0,1,0,0,361.6943589743589
06-0000012113,1,1,1,5.0,0.235616438,0,2,0,1069.6723076923074
06-0000037224,1,1,1,6.0,0.235616438,0,20,0,1069.6723076923074
06-0000013695,0,0,1,9.0,0.053424658,0,0,0,1404.4909401709406
06-0000012178,1,1,1,7.0,0.0,0,58,0,482.2591452991453
06-0000013687,0,0,1,4.0,0.04109589,1,0,0,1404.4909401709406
06-0000012124,1,1,1,8.0,0.0,0,10,0,1069.6723076923074
06-0000013684,1,0,1,15.0,0.087671233,1,0,0,1404.4909401709406
06-0000025502,0,0,0,2.0,1.520547945,0,0,0,179.87435897435898
06-0000013440,1,1,1,3.0,0.0,0,18,0,482.2591452991453
06-0000012637,0,0,0,0.0,0.061643835999999994,0,0,0,1053.3682051282049
06-0000013685,1,1,1,10.0,0.04109589,1,9,0,1404.4909401709406
06-0000012179,1,1,1,5.0,0.0,0,34,0,482.2591452991453
06-0000025503,0,0,0,2.0,1.520547945,0,0,0,179.87435897435898
06-0000041606,0,0,1,1.0,0.061643835999999994,1,0,0,1053.3682051282049
06-0000025501,0,0,0,2.0,1.520547945,0,0,0,179.87435897435898
06-0000050016,1,0,1,8.0,0.04520547900000001,0,0,0,1069.6723076923074
06-0000052818,0,0,1,2.0,2.547945205,1,0,0,241.12957264957265
06-0000048420,0,0,1,14.0,0.0,0,0,0,1404.4909401709406
06-0000013686,1,0,1,8.0,0.04109589,1,0,0,1404.4909401709406
06-0000050950,0,0,1,1.0,0.035616438,0,0,0,179.87435897435898
06-0000025500,0,0,0,0.0,0.0,0,0,0,241.12957264957265
06-0000050951,0,0,0,1.0,0.035616438,0,0,0,179.87435897435898
06-0000013471,0,0,1,3.0,0.0,0,0,0,482.2591452991453
06-0000012127,1,1,1,10.0,0.46712328799999997,0,3,0,1069.6723076923074
06-0000026762,0,0,0,13.0,0.0,0,0,0,1404.4909401709406
06-0000048419,0,0,1,16.0,0.0,0,0,0,1404.4909401709406
06-0000033798,0,0,1,3.0,0.11917808199999999,0,0,0,482.2591452991453
06-0000025504,0,0,0,2.0,1.520547945,0,0,0,179.87435897435898
06-0000013439,0,0,0,0.0,0.835616438,0,0,0,482.2591452991453
06-0000013467,1,1,1,4.0,0.201369863,1,9,0,482.2591452991453
06-0000033799,0,0,1,3.0,0.11917808199999999,0,0,0,482.2591452991453
06-0000003612,1,1,1,5.0,0.201369863,1,2,0,482.2591452991453
06-0000025534,1,0,1,20.0,0.0,0,0,0,1404.4909401709406
06-0000037816,1,0,1,4.0,0.0,0,0,0,361.6943589743589
06-0000037815,1,1,1,4.0,0.0,0,4,0,361.6943589743589
06-0000003357,1,1,1,24.0,0.0,0,6,0,1404.4909401709406
06-0000012068,1,1,1,2.0,0.352054795,1,3,0,1053.3682051282049
06-0000020419,1,1,1,2.0,0.297260274,1,1,0,1053.3682051282049
06-0000013889,1,0,1,3.0,0.0,0,0,0,361.6943589743589
06-0000040293,1,1,1,1.0,0.035616438,0,2,0,179.87435897435898
06-0000012420,1,0,1,1.0,0.10273972599999999,0,0,0,179.87435897435898
06-0000050677,0,0,1,1.0,2.693150685,0,0,0,482.2591452991453
06-0000048424,0,0,1,7.0,0.0,0,0,0,1404.4909401709406
06-0000014173,1,1,1,10.0,0.042465752999999995,0,8,0,241.12957264957265
06-0000040294,1,0,1,1.0,0.035616438,0,0,0,179.87435897435898
06-0000012419,1,1,1,1.0,0.035616438,0,4,0,179.87435897435898
06-0000025497,0,0,1,0.0,2.693150685,0,0,0,482.2591452991453
06-0000013891,1,1,1,4.0,0.0,0,8,0,361.6943589743589
06-0000026759,1,1,1,9.0,0.042465752999999995,0,4,0,241.12957264957265
06-0000050944,1,1,1,10.0,0.042465752999999995,0,4,0,241.12957264957265
06-0000029353,1,1,1,20.0,7.620547945,0,6,0,1404.4909401709406
06-0000013138,1,1,1,23.0,7.620547945,0,2,0,1404.4909401709406
06-0000013890,1,0,1,4.0,0.0,0,0,0,361.6943589743589
06-0000037811,1,0,1,4.0,0.0,0,0,0,361.6943589743589
06-0000014172,1,1,1,9.0,0.042465752999999995,0,4,0,241.12957264957265
06-0000013137,1,1,1,24.0,7.620547945,0,2,0,1404.4909401709406
06-0000013136,1,1,1,23.0,7.620547945,0,3,0,1404.4909401709406
06-0000014174,1,1,1,0.0,0.047945205,1,10,0,241.12957264957265
06-0000030579,1,0,1,1.0,0.109589041,0,0,0,482.2591452991453
06-0000012865,1,0,1,2.0,0.190410959,0,0,0,482.2591452991453
06-0000048422,0,0,1,6.0,0.0,0,0,0,1053.3682051282049
06-0000013505,1,1,1,4.0,0.261643836,1,21,0,1426.2297435897433
06-0000041532,1,0,1,0.0,0.08082191799999999,1,0,0,241.12957264957265
06-0000015705,1,1,1,4.0,0.0,1,10,0,482.2591452991453
06-0000013476,1,1,1,16.0,0.265753425,0,6,0,1426.2297435897433
06-0000038345,1,1,1,16.0,0.265753425,0,3,0,1426.2297435897433
06-0000014171,1,1,1,16.0,0.0,0,4,0,241.12957264957265
06-0000037835,1,1,1,16.0,0.0,0,8,0,241.12957264957265
06-0000039075,1,1,1,16.0,0.0,0,5,0,241.12957264957265
06-0000026104,1,1,1,4.0,0.07671232900000001,0,9,0,482.2591452991453
06-0000034375,1,1,1,16.0,0.0,0,4,0,241.12957264957265
06-0000012866,1,0,1,3.0,2.693150685,0,0,0,482.2591452991453
06-0000012863,1,1,1,2.0,2.654794521,1,2,0,482.2591452991453
06-0000037238,0,0,1,2.0,2.865753425,0,0,0,1053.3682051282049
06-0000014498,0,0,0,1.0,0.032876712,1,0,0,361.6943589743589
06-0000012421,0,0,1,4.0,0.067123288,0,0,0,351.12273504273514
06-0000012864,1,1,1,2.0,2.623287671,1,10,0,482.2591452991453
06-0000013475,0,0,0,3.0,0.443835616,0,0,0,1426.2297435897433
06-0000031630,0,0,1,4.0,0.109589041,0,0,0,351.12273504273514
06-0000012069,0,0,1,0.0,0.376712329,1,0,0,1053.3682051282049
06-0000026103,1,0,1,4.0,0.0,0,0,0,482.2591452991453
06-0000045337,0,0,1,4.0,0.152054795,0,0,0,482.2591452991453
06-0000028081,0,0,1,0.0,0.21643835600000003,1,0,0,1053.3682051282049
06-0000040311,0,0,0,1.0,2.865753425,0,0,0,1053.3682051282049
06-0000014170,1,1,1,17.0,0.0,0,7,0,241.12957264957265
06-0000032154,1,1,1,21.0,0.236986301,0,6,0,1053.3682051282049
06-0000052827,0,0,1,7.0,0.18767123300000002,1,0,0,1426.2297435897433
06-0000047803,0,0,1,4.0,2.654794521,0,0,0,482.2591452991453
06-0000037837,1,1,1,17.0,0.0,0,3,0,120.56478632478633
06-0000052828,0,0,1,7.0,0.15342465800000002,1,0,0,1426.2297435897433
06-0000050946,0,0,1,4.0,0.0,0,0,0,241.12957264957265
06-0000037836,1,1,1,14.0,0.0,0,4,0,241.12957264957265
06-0000014497,1,1,1,7.0,0.0,0,32,0,361.6943589743589
06-0000037237,0,0,0,6.0,2.865753425,0,0,0,1053.3682051282049
06-0000014496,1,1,1,8.0,0.0,0,6,0,361.6943589743589
06-0000034362,1,0,1,16.0,0.236986301,1,0,0,1053.3682051282049
06-0000012071,1,1,1,6.0,7.5315068489999994,1,3,0,1053.3682051282049
06-0000037236,0,0,0,4.0,2.638356164,0,0,0,1053.3682051282049
06-0000047804,1,0,1,7.0,2.573972603,1,0,0,361.6943589743589
06-0000015774,1,1,1,6.0,0.0,0,12,0,361.6943589743589
06-0000014495,1,1,1,7.0,0.0,0,31,0,361.6943589743589
06-0000050947,1,0,1,5.0,0.079452055,0,0,0,241.12957264957265
06-0000015760,1,1,1,2.0,0.079452055,0,4,0,241.12957264957265
06-0000012072,1,1,1,6.0,0.28630137,1,6,0,1053.3682051282049
06-0000014169,1,1,1,4.0,0.079452055,0,6,0,241.12957264957265
06-0000015691,1,1,1,17.0,0.331506849,1,6,0,702.2454700854703
06-0000012070,1,1,1,17.0,0.35890411,1,4,0,702.2454700854703
06-0000040059,1,0,1,7.0,0.071232877,0,0,0,361.6943589743589
06-0000022246,0,0,1,0.0,0.0,0,0,0,361.6943589743589
06-0000014167,1,1,1,7.0,0.079452055,0,4,0,241.12957264957265
06-0000014494,0,0,1,1.0,0.0,0,0,0,361.6943589743589
06-0000034377,0,0,1,10.0,0.0,0,0,0,120.56478632478633
06-0000013749,1,1,1,1.0,0.0,0,4,0,361.6943589743589
06-0000014168,1,1,1,5.0,0.079452055,0,4,0,241.12957264957265
06-0000012862,1,1,1,1.0,0.049315068,1,12,0,361.6943589743589
06-0000037766,1,0,1,5.0,0.071232877,1,0,0,361.6943589743589
06-0000005716,1,1,1,20.0,0.052054795,1,96,0,1782.7871794871792
06-0000013478,1,1,1,4.0,0.33972602700000004,1,6,0,1782.7871794871792
06-0000050032,0,0,1,9.0,0.18904109600000002,1,0,0,702.2454700854703
06-0000046872,0,0,1,9.0,0.18904109600000002,1,0,0,702.2454700854703
06-0000037767,1,0,1,4.0,0.071232877,1,0,0,361.6943589743589
06-0000002940,1,1,1,19.0,0.0,1,4,0,1782.7871794871792
06-0000014161,1,1,1,6.0,0.308219178,0,12,0,241.12957264957265
06-0000037234,0,0,0,5.0,0.106849315,1,0,0,1053.3682051282049
06-0000002980,1,0,1,19.0,0.091780822,1,0,0,1782.7871794871792
06-0000003615,1,1,1,20.0,0.0,1,10,0,1782.7871794871792
06-0000037233,0,0,0,5.0,0.04109589,1,0,0,1053.3682051282049
06-0000037768,1,0,1,4.0,0.071232877,1,0,0,361.6943589743589
06-0000037235,0,0,0,5.0,0.106849315,1,0,0,1053.3682051282049
06-0000046654,1,0,1,4.0,0.071232877,1,0,0,361.6943589743589
06-0000014160,1,1,1,5.0,0.275342466,0,4,0,241.12957264957265
06-0000050730,0,0,1,0.0,0.0,1,0,0,241.12957264957265
06-0000014162,1,0,1,6.0,0.275342466,0,0,0,241.12957264957265
06-0000014163,0,0,1,4.0,0.079452055,0,0,0,241.12957264957265
06-0000003722,1,1,1,22.0,0.0,1,88,0,1782.7871794871792
06-0000038963,1,1,1,7.0,0.47123287700000005,0,3,0,1426.2297435897433
06-0000038965,1,0,1,5.0,0.36027397299999997,0,0,0,1426.2297435897433
06-0000025496,1,0,1,1.0,0.049315068,1,0,0,361.6943589743589
06-0000029360,0,0,1,0.0,0.590410959,1,0,0,702.2454700854703
06-0000003233,0,0,1,13.0,0.091780822,1,0,0,1782.7871794871792
06-0000013131,0,0,0,0.0,0.590410959,1,0,0,702.2454700854703
06-0000012583,0,0,1,9.0,0.18219178100000002,0,0,0,702.2454700854703
06-0000003362,1,1,1,13.0,0.246575342,1,58,0,702.2454700854703
06-0000039193,1,1,1,13.0,0.301369863,1,16,0,702.2454700854703
06-0000003363,1,1,1,14.0,0.0,1,12,0,702.2454700854703
06-0000013474,1,1,1,7.0,0.36027397299999997,0,2,0,1426.2297435897433
06-0000022635,1,0,1,1.0,0.0,0,0,0,351.12273504273514
06-0000052715,1,1,1,14.0,0.138356164,1,16,0,702.2454700854703
06-0000052716,1,1,1,14.0,0.138356164,1,13,0,702.2454700854703
06-0000003364,1,1,1,13.0,0.384931507,1,40,0,702.2454700854703
06-0000013501,0,0,1,25.0,0.091780822,1,0,0,1782.7871794871792
06-0000014511,1,0,1,4.0,0.22876712300000002,0,0,0,241.12957264957265
06-0000030284,1,1,1,13.0,0.138356164,1,18,0,702.2454700854703
06-0000014512,1,1,1,4.0,0.22876712300000002,0,8,0,241.12957264957265
06-0000037232,0,0,0,5.0,0.150684932,1,0,0,1069.6723076923074
06-0000024777,0,0,0,2.0,0.30410958899999996,1,0,0,702.2454700854703
06-0000037230,0,0,0,5.0,0.150684932,1,0,0,1069.6723076923074
06-0000003237,1,0,1,9.0,0.0,1,0,0,1782.7871794871792
06-0000014505,1,0,1,7.0,0.032876712,0,0,0,241.12957264957265
06-0000037231,0,0,0,6.0,0.150684932,1,0,0,1069.6723076923074
06-0000024778,0,0,0,2.0,0.30410958899999996,1,0,0,702.2454700854703
06-0000024779,0,0,0,3.0,0.30410958899999996,1,0,0,702.2454700854703
06-0000015775,1,1,1,4.0,0.22876712300000002,0,3,0,241.12957264957265
06-0000033829,0,0,0,25.0,0.035616438,1,0,0,1782.7871794871792
06-0000013500,0,0,1,23.0,0.0,1,0,0,1782.7871794871792
06-0000037229,0,0,0,6.0,1.035616438,1,0,0,1069.6723076923074
06-0000037228,0,0,0,5.0,1.035616438,1,0,0,1069.6723076923074
06-0000035678,0,0,1,0.0,0.554794521,1,0,0,241.12957264957265
06-0000033804,1,0,1,3.0,0.120547945,1,0,0,361.6943589743589
06-0000030697,0,0,1,10.0,0.083561644,1,0,0,702.2454700854703
06-0000046873,0,0,1,21.0,0.034246575,1,0,0,351.12273504273514
06-0000046874,0,0,1,21.0,0.034246575,1,0,0,351.12273504273514
06-0000052708,0,0,0,24.0,0.035616438,1,0,0,1782.7871794871792
06-0000013502,0,0,0,13.0,0.089041096,1,0,0,1782.7871794871792
06-0000014504,1,1,1,9.0,0.032876712,0,21,0,241.12957264957265
06-0000012859,1,1,1,3.0,0.554794521,1,3,0,241.12957264957265
06-0000046871,1,0,1,19.0,0.034246575,1,0,0,351.12273504273514
06-0000024780,0,0,1,1.0,0.384931507,1,0,0,702.2454700854703
06-0000014503,1,1,1,9.0,0.032876712,0,60,0,241.12957264957265
06-0000050731,1,0,1,3.0,0.554794521,1,0,0,241.12957264957265
06-0000034376,0,0,0,3.0,0.231506849,1,0,0,271.9470085470086
06-0000039755,1,1,1,2.0,0.071232877,1,1,0,241.12957264957265
06-0000025531,0,0,1,25.0,0.067123288,1,0,0,351.12273504273514
06-0000012073,0,0,1,1.0,0.33835616399999996,1,0,0,702.2454700854703
06-0000035202,1,1,1,10.0,0.032876712,0,2,0,241.12957264957265
06-0000035203,1,1,1,10.0,0.032876712,0,4,0,241.12957264957265
06-0000024776,0,0,0,2.0,0.550684932,1,0,0,702.2454700854703
06-0000024781,0,0,1,1.0,0.384931507,1,0,0,702.2454700854703
06-0000013750,1,0,1,1.0,0.0,0,0,0,241.12957264957265
06-0000013503,0,0,1,9.0,0.089041096,1,0,0,1782.7871794871792
06-0000024774,0,0,0,1.0,0.550684932,1,0,0,702.2454700854703
06-0000014501,1,1,1,10.0,0.032876712,0,17,0,241.12957264957265
06-0000014502,1,1,1,11.0,0.032876712,0,77,0,241.12957264957265
06-0000024775,0,0,0,1.0,0.30410958899999996,1,0,0,702.2454700854703
06-0000040060,1,0,1,3.0,2.05890411,0,0,0,241.12957264957265
